index,mark
197823,4.407265497669329
330300,3.9687960071286428
5367,4.028539350205912
228208,3.6853317182969354
183015,4.531557527246896
30152,4.597389933495357
161008,4.319792485177759
68071,4.2629151677460495
9740,4.045300419330229
227479,4.520125560646453
35656,4.565737356990467
223344,4.816792796070298
320900,4.137162954225649
196815,4.366912941655034
345715,3.6920031317913566
7510,4.030986273335935
21043,4.366537888007791
197424,4.120223103374256
269316,4.242916918955911
287268,3.735983683432348
80586,4.441780865512716
238563,3.48360366220749
321233,3.955458471719809
356985,3.884376820471275
234264,3.7786383560845134
162682,3.9011837944434626
69352,4.653451672473721
40762,4.208386949071892
264690,3.7628034750487966
323130,3.5738954538423964
290599,3.8502307653710712
264171,3.572197806215019
182638,4.656397545531339
207200,4.5546777159733525
369329,4.668519236686271
23582,4.650014999294449
267924,3.369630707205426
159578,4.174366923599896
11218,3.851574807026024
219138,3.461831568691406
286576,4.412591874914044
67200,4.683496176834558
15174,4.016684578627296
318657,4.421255739495368
212966,4.5710698369178315
183676,4.106192678890555
49524,4.826467877121699
168091,4.031103855287733
238503,3.6772774619316015
200586,4.62964387754349
247310,4.287516468561756
302080,4.29987339616759
356103,3.814762787885035
193889,4.748713283729313
291003,3.6874689278172026
248,4.3617165460582505
247863,3.5989638692075663
231556,4.411358435607185
38369,4.123389439202879
379058,4.2906433765708565
159365,4.26536723107105
17839,4.395244633457332
152706,4.084460499117453
7805,4.553390266549248
54049,3.890916610469735
31310,3.632693704480477
3179,4.189410772369484
239216,4.108117789142379
306687,4.265100744419808
259986,4.6810717928521335
331567,4.46078761932572
245279,3.9943576300026584
233427,3.4532842591711113
47105,4.386053103299407
297270,4.567959913220798
261790,4.515205616481776
16054,4.786648853882762
171655,3.500537626612556
59232,4.865672965690825
240062,4.49012032203295
182867,4.544701820146379
33773,4.393599139629024
292956,4.548709094537584
363565,4.592691475292892
325472,4.65681531832853
19372,4.495849584155786
207030,4.37836560896948
70523,4.143925068392689
210149,3.846247590895938
76422,4.401070791547701
267411,4.395500654289529
17178,4.646191362201112
373021,4.042549208042659
78384,4.349180027293533
155743,4.124787533212422
9021,4.871285873534786
177536,4.392069826082942
75856,4.530470549524289
18258,4.426484670394197
237691,4.315557774488223
14379,4.594999404420475
183090,3.9541145900584875
372979,4.811222923884123
347226,4.2792057837689965
10270,3.8531532438700427
323266,4.180153479892467
226011,4.213878665311969
276740,4.2779437665957865
349517,4.559667855883516
83528,4.608358422654553
190400,3.8427777533197474
204097,3.940202815931918
186054,4.488316117845779
205775,4.652486617891294
540,3.7653758543917575
212280,4.375853987547787
353152,4.4114766394885
233733,3.703882183646387
295090,3.9907767080583474
297365,4.31651925541578
25341,3.9430657361995447
354209,4.4786528732103825
328332,4.082939477033417
257531,3.7591782726577434
48829,4.348206349899921
276939,3.848687366304729
162138,4.570486311694617
378212,4.759115100693138
52398,4.498808878209648
350355,4.774832903284274
323003,4.265892274769977
151879,4.31227716191694
241769,3.9333834084315034
373913,4.337595965624697
247811,4.261764745921396
350584,4.587973468991868
348535,3.552328752009221
336722,4.202303757212734
161497,4.306305008209538
204530,4.398094095720734
175011,4.275422788859888
317160,3.8919722947774416
364804,3.8364632213623135
358540,4.1931811219626
341508,3.9680626019092347
84771,4.89014388493117
328656,3.607906220124925
26246,4.439126802659445
366454,4.33617726500268
186993,3.7241337278135953
293157,4.391265590181531
18489,4.497738426933012
312601,4.156197304430516
296381,3.6831572959875913
40345,4.756389850094491
62245,4.32450093578051
34249,4.732116034365559
297132,3.963013772432954
43881,4.6507796812790625
219570,4.757365361188472
210061,3.5952946675555433
206081,4.405165364333232
14761,3.7308113109015415
9116,4.61050866993802
248635,4.493899520522177
348635,3.815922670715456
27675,3.824926160392638
152851,4.319031920560887
175209,4.555141073081756
178115,3.9100961909816596
376925,4.393244958020642
52245,4.356645639085528
155902,4.215518678419509
202361,4.568356233067171
239246,3.479343777533488
208375,3.5685422540371103
62211,4.5378890096389775
342131,3.896489369731695
341082,4.656056414173239
39672,4.507273465167262
246225,3.8177486533131573
30892,3.6994603688406844
351647,3.525942515658151
356512,3.887838250959335
273329,3.5822575923572404
369620,4.001713683234653
236166,4.152320776510199
357714,3.985695302880968
377963,3.956813479040495
285470,3.8510744208447836
76325,4.358465711293562
347213,4.399988253531202
329787,3.944354539378339
81175,4.6158376723750045
303565,4.864318141108856
274568,4.626639637878776
247274,4.640071652352108
175938,4.401748087148297
76000,4.0747592840868325
27561,4.027921147666041
164746,4.71026558218454
255231,4.456641312403034
168974,3.466954358970142
317284,4.691063490350051
192506,3.883371218374666
81723,4.237814360725523
13945,4.760956114905285
52526,4.247428609726466
319236,3.9726235717317917
339062,4.71944987108522
265236,4.635311931566683
345409,4.383232634142718
173825,3.7019197859947623
183121,4.84090746258097
157702,4.38940190212802
377435,4.390953162255776
353741,3.808784241981158
238214,4.545559709859546
215746,4.003405208326731
40725,4.7389933336585655
168076,3.9355896140153734
296974,3.637567508561887
170759,3.8849391312887205
350954,4.17502291403944
162577,4.66401411869106
67264,4.5327957267446815
176584,4.208242898103357
260521,3.377466272967174
331149,4.315181043117642
318301,4.668118448113109
19516,3.949494299489091
165820,4.5128170763943665
201384,4.480562309885196
335383,4.441759453859096
38922,4.523073626520704
38612,4.939078710704147
63965,3.711177771302094
15562,4.02696225552356
287305,4.421360361892507
221995,4.505121372139329
314103,4.298256290347644
228884,4.015340336180075
230337,4.382240308669787
262265,4.332861374044961
176073,4.513063024287435
193540,4.528807500397048
76039,3.75007918576308
18661,4.629168397644364
191134,4.4541842593369045
238290,4.546948011040983
269299,3.98589089159446
36982,4.329696982402767
14384,3.53612952060954
260787,4.608187607396925
45036,4.201560386580859
24605,4.576799472968118
324281,4.47327091473756
243977,3.6373991471952145
254802,4.620067181023709
72579,3.751903833308499
170575,3.798272690358127
247686,3.9881479557415704
13831,3.5406996704831126
173407,4.191281207079841
378266,4.6912093276270745
345418,4.343430953067379
15681,4.669549264489129
346562,4.058130826258549
311932,4.3384535652851755
201483,4.357040920109862
26369,3.905486143257932
53969,4.577497890899674
311160,4.572029219156905
256412,4.518580432706286
350151,4.6330408450378435
225657,3.577528442232102
184824,4.882166586568511
201568,4.560304410956608
376540,4.245797100963157
25368,4.133238694906375
210761,3.9930772191560178
376521,4.830480601136132
249665,3.952620493135778
78919,4.1795535522602245
332511,3.466512961134169
332974,3.9065031973944526
255406,3.7887752916099213
6828,4.114511691394314
50701,4.033906167548015
43981,3.646285056470625
237203,4.457654388973859
260598,4.475299690520857
357966,3.8781018741987276
193569,4.567037355472666
244118,4.370291324738007
63712,4.454559183965522
32669,3.957195218201926
235187,4.614765687062022
47612,4.139696009251065
375703,4.464917499545417
304123,4.63745964257913
193522,4.277281534366045
263824,4.073544164901422
358320,4.330835971959385
241059,4.01743959120924
55264,4.015761820848969
368339,3.9209911716279016
255981,4.431953687464897
23992,4.584716326695676
84796,4.304812686786967
82976,4.330313503458825
13589,5.0
211018,4.055943394048219
355648,4.498947011144081
221513,4.044729446282707
162223,3.8031318245049306
83354,4.0104920765533105
27622,4.664297762790435
28143,4.942193381154867
6973,4.590663053426197
180677,4.158222998932544
189299,4.831169059829287
25342,4.009097855486515
56430,4.560924804578275
283354,3.9602458834804017
278953,4.1430989484956084
24758,4.55344059451755
355749,3.335383685050275
12389,4.727166878612512
251908,3.236664692512388
248215,4.666013438314638
154928,4.648794435701228
182832,4.939617105721115
33872,3.5981212489237593
215687,3.304512134939629
40590,4.610421948539741
335005,4.3812202079939855
40502,4.4226565271794795
30408,4.914600624426899
46953,3.746239251654045
236976,4.446459292196101
64741,4.034347682869645
48376,4.45482587833461
67755,4.642601892848726
211626,3.742264049095978
61295,3.837401242335954
294705,4.3438675222989085
34541,4.2058676626230325
318861,4.081099218798167
288538,3.62335263960053
315745,4.349683627443895
231399,3.54246559748207
178238,4.467761151216811
21219,4.503757107285837
174564,4.20932095990949
185624,4.071761087973506
320069,4.63996283353408
294772,4.647284390027781
309520,3.7240919409811846
328626,3.7518119474145544
241293,4.907898258380437
199899,4.204931620972655
14390,4.136711330635826
322544,3.7473544079215313
289774,4.341375012031036
204067,3.878999159350935
53894,4.022973904222247
246109,3.744478543014567
6045,4.269080493466847
3811,3.559699449315168
36464,4.316342852236333
189435,4.157133700366079
344044,4.442092756274986
31334,4.462766305264878
72375,3.6538316481418542
251799,4.473385787401182
313350,4.387219660757424
339198,3.3839196700750054
8317,4.204741617858675
260605,4.053034883470669
313287,4.559624471257401
331234,4.705069180591262
268621,4.323927003621897
351430,4.7609937730594885
287160,3.8354212784088704
264457,4.672566956551581
35128,4.005521995401214
319426,4.524742207843648
337739,4.796828712269135
172247,3.5539335485603067
5162,4.024349640266899
362339,4.028821744306178
51368,4.7359212073860535
19829,4.462353392178915
251667,4.6610201169642735
364133,4.496363613772631
254633,3.7618700234212326
11212,4.675132192132367
82810,4.235319810809749
218554,3.923911817739244
85013,4.654770891119568
258311,3.6558573673979944
59754,4.229404685715817
606,4.635663498402797
323436,5.0
44828,4.648661211738693
76960,4.569642544090037
30926,4.694605293992993
69244,4.306493224533728
229833,4.113802085787197
190356,3.1738513792854683
256561,4.326656552202593
40712,4.502505840966853
227262,4.643330315600516
184831,3.6177109428031486
38972,3.412930515284464
205527,4.208183058005477
226504,3.7305240531138306
177130,3.26519885334444
205706,3.383977315098921
377444,3.936183015619677
316665,4.157295606479119
286126,4.770723537550717
232731,3.8727919761412415
371911,4.23842460662601
295830,3.7753820994128295
16728,4.348903002966463
30286,4.094174869334291
312013,4.410855236296757
183840,3.5322955756409775
334560,3.7556848628107327
312499,3.8872292314949846
337746,3.528697115360035
368451,4.1025867127524185
349804,4.835865650675205
208078,4.194802991182348
79722,4.24436150500614
236507,3.8495263658048247
13698,4.465938922778701
332618,3.395967460221475
260093,4.319132127837956
207035,4.395893016620912
245533,3.8650072208621133
56914,4.703234780585803
241188,4.45662950362043
267638,3.904388732463446
44158,4.84964823800688
51502,4.3785600922223935
155631,4.3040291018679895
176725,4.048226757053624
238443,3.7905710537703827
50249,3.992178994312655
47213,4.162688411201163
376111,4.614912287883168
24670,4.240784748641632
361413,4.012177398374609
222668,4.24656621789622
344037,3.9309393991709327
52946,4.7249680026656575
367933,3.731282678261874
21357,4.937842133629654
171929,3.7230609109764887
51183,4.470280767346904
217954,4.5757068457548264
74948,4.364786443881643
250170,4.104197267276776
169317,3.8722712692322605
42117,4.681241152656383
52429,4.419673697833509
283569,4.301757198895585
188652,4.652085077809886
289801,4.650569982491544
251122,3.4975267025777037
343741,4.265595538183601
4837,4.3281525697919925
255959,3.4693565097846286
378217,3.965572238564529
308151,4.494702671047856
159610,4.301753241540076
22742,4.52904022130783
34124,4.694474554978468
164408,4.278519695823701
254635,4.465840522549727
371949,4.122639051698863
326275,4.462851084349868
26909,4.150839973141186
176617,4.278694686228223
152702,3.6676245867850263
375082,4.421244207838431
252769,4.731914426837468
211043,4.519120306900156
182634,4.097361755131149
160497,4.123636484504257
187660,4.342605481672591
166516,3.9319838397571076
81821,4.423341116817935
306445,3.999832939486598
252510,4.041823260284073
191028,4.792519331654101
309403,4.608406489616582
248949,4.070655082342457
377529,4.59546712548387
38350,4.209818991592375
35324,4.204910065321605
301946,4.524005088045401
281183,3.7892126759379283
162623,4.295471978489066
27211,5.0
47729,4.221061873503589
364671,4.388757100118381
71388,3.9910555070692713
10371,4.140143565178063
64077,4.36958903898054
250798,4.590169009570648
231969,3.4612973072357853
104847,4.361798972472966
363860,4.660021779916712
377068,3.826090248451832
327852,4.2797698956968295
362864,3.742925871703759
248630,4.247467473041282
200936,3.838279381870874
305235,3.5911541218784335
25457,4.188856106090168
26251,4.42979877004967
280370,3.893362495171887
244878,3.413122971914021
251472,4.2036738606526205
82196,4.102448356123666
20024,3.7254039142939823
155235,4.276496907176946
187971,4.509809729441616
274552,4.134434310602809
52,4.664074811623246
38314,3.297176888762266
359613,3.3499729828426896
317156,4.258470571302319
289677,4.224861186239205
348116,4.042697813211867
185483,3.9794012354217005
5955,3.201012978421076
175927,3.763054755983339
327252,4.1195811212292455
360026,4.227626045655571
284726,4.143068227415184
80496,4.413776325161081
198081,4.614945149055175
197706,4.007507401651746
23785,4.676073069629102
238212,4.041984457224261
318699,3.9903597515412645
58011,4.6384968772901365
261276,4.14943670430402
39111,4.648992832605561
274091,3.822031944282814
282287,3.6182686407977775
357791,4.0166787393738845
305308,3.423586127104353
188624,4.37290872306777
357488,4.605848419832726
61201,4.127024338283501
16279,3.9961150368222786
374345,4.32877536763072
318493,4.408272444377914
155273,4.550415383218251
156433,3.9756279781369503
239708,3.732669977720644
239571,4.712347388007941
8142,4.0373982546407525
207293,3.827088842799911
219528,4.2371397338227625
222868,4.102605039760442
187243,4.014508452915576
23789,4.220396910985212
92891,4.316013361683191
218704,4.461402072528795
367002,4.547595481481671
289263,4.430462334400931
45409,4.545807280291164
253294,3.8880205465282995
58368,4.639560979107537
177088,4.637129503934646
6495,4.8888921238136005
256604,4.34028064336761
74035,4.357464678451675
16871,4.013653315437641
166838,3.889907130922071
284857,4.978546216845132
359746,3.3386648657715927
184028,4.452123744158999
377489,4.892552197718579
221555,4.172800224581798
232641,4.733917348398055
325032,3.949906614904809
29606,3.9444773020877864
6971,4.8924546666946
48579,4.5326875295136455
370807,3.476480901628634
296278,4.662794428645364
364356,4.727407463015914
316171,4.4429538047350645
253645,3.9368588247021457
250984,4.5689748767314
257668,3.851546372337561
29408,3.9251734498073905
180031,3.8841879052377286
50789,3.988298979930355
208130,4.10749862988038
29836,3.9142730440561446
256331,4.279837168398156
171671,4.05266624025863
239633,4.617241719057298
216124,4.693002265946381
333519,4.071107206092054
316395,4.049875118049864
26801,3.7284456294412394
84195,4.481819307105095
228392,4.652864737264251
83926,4.221794869277648
260451,4.039894123442885
257571,3.9377397350930226
72028,4.727255029348646
359054,4.3688303771152235
200899,3.5802435620281483
318867,4.259454542908054
347602,4.301378671056024
157340,4.152363220323424
18780,4.696174690710564
28176,3.9319711301282134
159118,3.5154355984928563
332266,3.8584441706717496
36468,4.599161335886951
302076,4.3886508120791055
242429,4.77943843085142
368694,3.5185762006065575
17577,3.7578149337843474
199100,4.605127204574559
229028,4.356852014016304
287667,4.442129870677745
80523,3.832473561565287
42076,3.3641613402738915
10816,4.216090198927972
58414,4.671760965749198
264724,4.529839261776861
3463,4.6035869538465795
231192,4.654647098787474
6706,4.365361453715587
227893,4.629434013035505
338507,4.376102963405164
251469,3.804966155804218
269155,3.6112672704721502
62018,4.333458870519347
245867,4.744942012396089
356248,3.293501300504622
360486,3.887069997553308
361572,4.225346103223309
190659,4.374814870817235
26538,3.7946365350456333
199508,4.489984122362075
344563,4.299249893662176
336255,4.733566133831979
325990,4.582805513006229
320368,3.574656843917031
266164,3.6279668764862074
42423,3.963479825560061
213964,4.125403177123359
58049,3.875597403153447
213997,4.460018635028302
1663,4.190031471003679
29660,3.4794346941308687
243336,3.8158018385128925
36951,4.121034804429824
323327,4.151339955533968
371640,4.914998957020355
315733,4.259042541007217
27985,4.07998647120621
52188,3.8417791642901116
228904,3.494128527718244
360585,4.275678171951544
29858,4.6465891188625355
166695,4.5573539642240855
283238,4.62232922146853
31769,4.453166156596065
15627,4.836047712199107
50872,4.041118601975079
31027,4.218653609291245
43943,4.612972920835915
257209,4.4361872860068345
194919,3.678945909114638
2141,3.803501208208653
67246,4.340021527603518
309233,4.330834560347883
28699,4.5575925345728185
260942,3.468830062701508
67734,4.56669143074846
26672,4.460148860826559
362898,3.6145255780798276
165305,4.153657236186265
40200,4.077113971368959
183087,4.171877425582195
81406,4.6520139280454655
308891,4.106681119558573
185785,4.3594486258663245
352037,4.805811018939928
374568,4.333742840143681
289109,3.9250030104094593
352544,4.522589177271554
307784,3.7912687708832267
266820,4.453806098978203
156475,3.9384240843889256
18094,4.475928413191934
249562,3.3364833812245647
351664,3.628970986028614
160872,3.7034427722344523
194407,4.585033080232467
38995,4.486963992818581
40295,4.949351169982978
7654,4.707539308902019
352474,4.7082833953338366
326719,3.8657474692056835
12264,3.9160642292993555
258743,4.03896629801636
19893,4.569087518571383
191472,4.558440449282045
179122,4.625096104861646
38279,4.738281499543935
71058,4.475664770062246
2784,4.407496211561458
202707,4.525153689213227
237318,4.331082561308774
216311,4.622861917753799
56288,4.342339464364809
339964,4.525168754198227
18550,4.203201136640242
261689,3.94252467466997
296927,4.35684782089293
28,3.4777316873907322
24299,4.448544809620167
242858,3.9672876958706027
165282,4.0904283651340485
37245,4.390055496489661
7610,4.476321264288773
262618,4.11241571554537
358351,4.599930468453544
376387,4.508446719997547
16228,3.9428245615309696
226028,3.5689232152973385
189633,3.8404884134640334
13701,3.6992407730583445
892,3.804153077082728
288960,4.467030121809641
221333,3.522241972281943
65705,3.7596530002818427
60236,4.2987499121168
83740,4.438411686185447
355724,3.382764676300584
359627,4.453069989663786
370195,4.203412786386018
48770,3.9279457753833658
229053,4.150874607688573
257690,4.328583130734683
375742,4.641142476001302
231700,4.597014575258161
160428,4.442094608876478
232317,3.6616833014488357
184564,3.7341339101606756
335569,4.30792260682108
365472,4.144082079642816
169024,4.392103658542496
318746,4.240009350833555
278685,3.8838063151909914
30429,3.6812666013095368
351420,3.790230946346818
323620,4.538163359117501
320768,4.45235402350117
291758,3.939318024408534
378615,4.8142474060072376
16302,4.41526796419682
299970,4.189005164012308
47235,4.61301742750505
298438,4.552873741993147
375674,4.1374315988452315
359185,3.6195203263364566
81758,4.321218627018741
73524,4.703628572868309
364499,4.178716654508647
19373,4.49177751793402
248651,3.667420505478704
66840,3.9801569719186367
359766,4.01121982992199
280597,4.331261760146542
253355,4.427552822911025
344395,4.224920207239658
314081,4.753187065783115
63270,4.377016130418977
325122,4.345410762757874
202922,3.9142722439759408
332193,4.484363488230474
324417,3.280321373450297
260319,3.6624308058144823
188877,4.515106965417354
322585,4.292323831765517
21190,4.40596901611228
30015,3.876831354605812
347103,4.621404593523783
357183,4.148544884847652
203771,3.340527563975499
267926,3.693414345526881
45827,4.017677789863468
251896,4.315816247664226
254377,3.569060733081158
191011,4.013453094560405
52548,4.425737328525313
57176,4.255796092664466
189514,4.438072380824042
4761,4.036854152405527
243908,3.8264832707901886
330672,4.145172858671858
378265,3.7814028947239655
178031,4.388950046282575
269764,4.20170316889272
84318,4.420422834880963
8760,3.932484012891546
180072,3.5570785908197764
259957,3.7945134443309665
302618,4.418837085050554
21847,4.233111830091975
324778,4.334591762733705
325814,4.40967266730039
222139,4.620807283041207
51569,4.545559760962111
68588,4.429218133440196
170103,3.869215026551096
169439,3.909315796114347
196818,3.9186450844502128
320966,4.638088867940298
48518,4.122293507304145
220848,4.616358089189944
207524,4.196198368806696
76296,4.232517911720382
272303,3.6235168393890693
340396,3.9772918191121733
215083,3.4683276846821824
265553,4.726123609983495
244181,4.406812640012825
363925,4.172389972496094
243317,4.759977652497566
344358,4.435682118683369
167292,3.7929611215924446
350842,4.284965190735847
278066,3.650069840375376
302451,4.606547623794122
85156,4.789138843707046
11772,3.5790167027598607
15658,4.128540579505301
288340,3.481739286018758
339567,4.91382926113612
83696,4.036949450299633
362996,4.232287973514547
25147,4.572040515613286
61077,3.760262564228702
301466,4.247655850800354
59559,3.7086145611240338
244119,4.372225178616007
32480,4.735772686794123
196801,3.621667665729193
356546,4.6735253825211505
76190,4.1746071112454
365068,4.569852031730813
192638,3.2679831224555045
300390,4.466349065406119
59988,4.087948010101955
219537,4.795974889190601
254440,3.915154111699884
264893,3.6139543344384344
220966,3.9335345570122344
329421,4.3371036073497375
340539,3.587443706311327
367957,4.173797286596252
324909,4.392540086401716
59502,4.535834727308639
242189,4.239828681547993
356356,4.5481570315870465
345074,4.321848282075483
332518,3.641870364646939
169685,4.070367538110829
353488,3.54206530212883
253740,3.596313230187829
54132,3.6770778968658857
343670,4.490793530100756
253700,4.162830232601334
15310,4.666774963522923
192514,5.0
112921,4.107042179044864
368474,4.649793446356777
244001,4.557269928991684
2191,4.797450674389228
294581,3.5093096333559544
33761,3.415078222451562
65249,3.724102604134864
181741,4.457096368710927
329851,4.6267470355944
72295,3.9692610759828315
74263,4.338804431499161
33456,4.275159565915205
65923,4.431228149123553
61726,4.227644168428315
209130,4.373686784600443
26906,3.8513428005867127
254671,3.8270763316672487
247681,3.928347015980785
160319,4.409957270315857
38538,4.712835987857704
49178,4.40367296132382
80927,4.520196482080826
209114,4.64423636653911
365150,4.558399401614283
316060,3.6187813023968722
199906,3.8217544598220656
8327,3.690870086345408
156629,4.743602974530607
319780,4.465746770914666
47927,4.522397595415119
10834,4.429887698991236
354331,4.177608799725398
77079,5.0
180646,4.237105934266277
228788,3.683305037637171
323841,4.758503067576069
318198,4.137053021097327
344286,4.752855592811184
331438,4.000910768053857
259995,4.448433058017837
245673,4.6039785846668035
309198,3.272263978697244
365676,4.800202213548661
363814,4.468180110574271
187636,4.760778125286919
361100,3.6826238280947563
4519,4.475169633580188
250756,4.615647526773534
262842,4.062663478292755
78325,4.60379615966271
258526,3.4210715490486194
157249,4.578899637615185
371400,4.670889774427491
325015,4.898870488203603
117174,4.0196179788867665
152726,3.6258849845355106
238116,4.034043850066534
165825,4.0521711983055555
11398,4.090093644459217
252361,3.809995033341091
363879,5.0
9998,3.7792880642930498
200478,4.469124368646853
53467,4.003141922693534
66806,3.925118576369855
69437,3.9210939321611322
360932,3.6219429135161203
284741,4.040792262231254
49076,4.685574356062095
356574,4.785014019224032
357822,4.4077138559447935
161136,4.57366038650635
256395,4.698292697908432
323322,4.3477702298781535
226308,4.586704947597183
23316,4.537013422466518
157151,4.183546910264862
84947,4.6143439006238935
57310,4.656797730320382
66936,3.999364199208169
57778,4.145358148706461
278358,4.156446405304477
325381,4.152117161695918
301911,4.154847037015438
41625,4.284889762936881
277994,4.392097151972954
211803,3.880621940000022
86115,4.851453146789965
28755,3.711891652083886
161331,4.442253022970937
264012,3.5239993857975977
276153,3.3475980743531126
374882,4.449758860725752
373380,3.506678146962277
263592,3.989976055246652
272293,4.155198215369857
34225,3.9525097320757867
58406,3.8765047206596392
33186,3.6145338940955756
12123,4.645272949325738
251463,4.034582838962204
50619,3.4578218824917166
8600,4.5178253886442965
194782,4.5673951548916865
330935,4.456724757964682
253302,3.9220194269594
298615,4.542419924678284
117177,3.76834823486651
284113,3.4323991329193513
23149,4.8257652279482715
238536,4.137762917466403
221342,3.4017217033539353
20228,3.7445709108374428
296125,4.738176988323914
335976,3.403184763499273
263170,4.3945901902734805
332785,3.625328500220874
214653,3.721195459469383
286920,3.6691210514602735
48909,4.555333125171527
55583,3.9386583127787738
185482,4.464184079555597
23875,4.651917364135894
366094,4.159241190095423
370386,4.163867623166437
208607,4.107941670524332
10200,4.669322533704205
298270,4.697437558123436
53354,4.18554839612961
36826,3.582233419970333
64930,3.5074356556911606
23809,3.874690260772612
327672,4.578618502679324
63613,4.35420445843201
253514,4.496186257647531
298680,3.965114011373464
239209,4.187022751136879
186367,4.676711079557912
49860,4.687602090351185
325485,3.6798484997176315
312621,4.6284476966067345
310761,3.4430355670117727
375224,4.5925552944052805
236115,3.9183833158357984
316345,4.905809111422969
264381,4.169930221894224
278019,4.330364634588432
240712,4.619010495971862
293563,3.535833668301882
57869,4.708340465213732
28906,3.9246203313688355
169324,4.639474348685566
55669,3.869607247600866
271597,4.489139561642527
167917,4.379249829499492
258852,4.66573126387472
355941,3.6128473857632843
189570,4.25813963950064
199103,3.662188423747195
190474,4.017444578003323
46415,3.6227776394315647
304479,4.6596092137786345
79656,4.1989094801410065
348070,4.505171516070489
78467,3.982942569086315
305795,3.9162851282008715
71018,4.6140710492492
325960,3.450628905334289
67869,4.582419367528372
159938,3.971575602356123
200567,3.7728151731506427
216102,4.454977826040194
342280,3.929238364534577
83331,3.5775107652402336
23175,4.563604796287798
275632,3.3762274449848064
311840,4.15155445728225
363284,4.212957173462093
299962,3.799377676858055
247896,4.391958191320092
268616,3.9877606363221614
377401,3.6644621633514345
74989,4.743126203529074
255551,4.039331140571253
312090,4.383194380935207
364216,4.268317680981841
259800,3.738349413652076
249841,3.7210745995945773
244283,3.8804400494422913
335288,3.603421876166362
372912,4.491404696102009
55547,4.493720527469408
248522,4.447239093299357
245094,4.205560842614825
28520,4.82569985728129
223631,4.889224606201622
30427,3.874735826253864
67722,4.6760418458891735
316236,4.274556329693952
332155,4.151261451220635
349483,4.146249687811235
42025,3.7237053964137705
52575,3.665253306189732
274273,3.416685197966723
235803,4.509342686070686
72930,4.371028115603196
160263,3.6249696413897476
355930,4.554210363206456
321174,3.503883233290754
51146,4.766611056807749
308128,4.286845768282929
84205,4.180315410539708
33212,3.515119031796824
232582,4.573911073071708
324267,4.294624716344521
78764,4.550087428747901
242276,4.6882058809981135
26933,4.181719968245633
107615,4.558903854864661
331145,4.708055231194573
323822,4.614742347991146
378592,4.460721480107581
316288,4.085853397980085
374466,4.349117253114835
206247,4.126529861636201
38869,4.2056525774755285
75486,3.7746544699209634
183384,3.919639042107925
251682,5.0
83386,4.376815844101048
351662,3.382556067418496
29463,3.9077573423267515
57845,4.995036136145492
366191,4.279002520399735
152725,3.457249527117677
23213,4.126772750373856
36448,4.621746170788361
321311,4.198229250089649
250436,4.676023181370668
363389,4.203859539452088
277031,4.144014250073961
81858,4.490750475421518
317001,3.900428514895578
373059,4.98271489753443
362493,3.826268206237365
355243,4.690844464407312
274742,4.222818144495157
164944,4.410156576794877
66367,3.570160659646016
43946,4.404016684621604
68508,4.351833631327382
327274,4.309027707696678
253215,3.7528786878021254
360964,3.780449200453747
178166,4.011524219485917
236759,4.266872327633681
59943,3.869960189993178
335632,4.069324594189664
231392,3.8249595314423503
301813,4.632995291562656
250959,3.8845495786822837
313296,4.526193665601091
31859,4.34185791292062
275783,4.193567297186262
5107,3.9286705832736812
210014,4.232717578193274
319486,3.692367262476581
352298,4.283336318956154
249869,4.196467670014839
19001,4.671593668581029
75526,3.5187748957638036
271479,4.504475720480442
208134,3.47046578732629
235188,4.687762639206795
290572,4.638566296344633
275669,4.628912339294185
190125,4.089876833733541
173662,4.674628662693894
277220,3.8428207192180364
213766,3.938843609529902
107613,4.247411880871725
41889,4.059267879492984
192282,3.5877719006749564
172059,4.4856369177978745
76642,3.89962934879147
211538,4.189369841257509
304053,3.8447919252007474
62757,4.187350574680677
20167,4.5852153371431355
222375,4.692968568805475
35053,4.722698689662743
27586,3.7837845710701083
364083,3.6697116252645716
74988,4.278357518671255
227314,4.1137687599855255
37223,4.43076743688654
331972,4.4720041818578276
266613,4.611031336517283
313660,4.7027315277419595
279853,3.9606292660663844
318008,4.582815203103628
272261,3.6676452740900465
365138,3.739196689423211
195302,4.333198458272868
264361,4.600627883595509
301731,3.9903015299856786
245826,3.9092247587174107
211570,3.9580053218548437
283927,3.463531126274712
189148,4.610292277578109
250978,4.631757640607361
192672,3.5778967006449025
302412,3.913327114398492
346534,4.883110183851863
47809,3.531793908483044
270178,4.476792058545162
10379,3.6780773994878855
21069,4.346671706978401
350491,4.440206300280152
281165,4.379229365217595
195501,4.13420311284854
237932,3.9135196649040407
317612,3.872861372017078
168063,4.321937509883018
188985,4.592453851329472
267654,4.123823819348593
372361,3.783698885247803
50218,4.570173475126871
5349,4.428035326008639
365240,4.339054851852347
178185,3.9321553065917803
373816,4.614753344621424
16233,4.112474360703215
287972,4.210785709826734
309023,4.45851321679084
24894,3.7609807172703866
283194,3.771109762332205
52154,3.7604167613371917
788,4.686739672447054
85237,3.958180126685173
71895,4.361981717715943
193953,4.392314275201916
238168,4.5600345601482255
215272,3.5641985220026466
269641,4.0778266109563175
275478,4.132110017557936
77815,4.475728884378533
268478,4.593016997616349
361691,4.0678694099236985
326546,3.301557875697722
364310,4.358974598720313
335461,3.806682026530202
24177,4.3789788958122005
7993,4.733568824680941
219778,4.661579641817601
